target,OverallQual,GrLivArea,Neighborhood,x1stFlrSF,TotalBsmtSF,BsmtFinSF1,LotArea,GarageCars,MSSubClass,GarageArea,YearRemodAdd,YearBuilt
12.007621706806336,6,1216,Mitchel,1216,1216,897,4500,2,_120,402,1998,1998
12.649154617209645,7,1954,Crawfor,1137,798,341,15660,2,_50,431,2006,1939
12.235631447771718,7,1208,CollgCr,1208,1187,686,6762,2,_20,632,2006,2006
12.34800614141884,8,1936,Gilbert,1454,1406,0,11194,2,_60,504,2000,2000
12.065274916913603,6,1224,Somerst,612,612,294,3000,2,_160,528,2009,2009
12.498742259492994,7,2295,NoRidge,1166,1095,728,13346,2,_60,590,2000,1992
11.288531131754366,4,747,BrkSide,747,600,0,5825,2,_30,528,1953,1926
12.827992316801751,8,2046,StoneBr,2046,2046,0,11844,3,_20,834,2008,2008
11.951180395901384,7,1416,Somerst,696,696,604,2572,2,_160,484,1999,1999
11.332601910838946,4,1092,MeadowV,546,546,334,1974,1,_160,286,1973,1973
12.994530005894443,8,1976,NridgHt,1976,1976,1350,14977,3,_20,908,2007,2006
11.652687407345388,6,1639,SWISU,1166,1064,0,10480,1,_50,240,1950,1936
11.711776323715394,7,1889,OldTown,964,925,0,10120,1,_190,308,1950,1910
11.401993904262946,6,987,BrDale,483,483,358,1680,1,_160,264,1971,1971
11.956970055045868,6,848,CollgCr,848,848,662,4435,2,_120,420,2004,2004
11.984178313616397,7,1145,Blmngtn,1145,1145,16,3182,2,_120,397,2006,2005
11.870599909242044,5,1144,NAmes,1144,1144,748,8163,1,_80,796,1959,1959
11.894780707439258,5,1644,NAmes,888,728,386,9480,1,_70,312,1995,1942
11.917723684090689,5,1078,NAmes,1078,1078,734,12537,2,_20,500,2008,1971
11.76718001130949,4,1225,NAmes,1225,950,569,9320,0,_20,0,1959,1959
12.528156144699286,8,2574,CollgCr,1482,1482,0,9588,3,_60,868,2007,2007
12.277928082630602,7,1894,Timber,824,817,624,11316,2,_60,510,2003,2002
12.28534582642468,6,1960,Gilbert,860,860,625,7851,2,_60,440,2002,2002
12.180754837545884,7,1948,CollgCr,847,847,0,12393,2,_60,434,2005,2004
11.809319478024031,5,1008,NAmes,1008,1008,643,8923,1,_20,240,2006,1953
10.932981961904137,5,1044,IDOTRR,1044,540,0,8712,2,_20,504,1952,1952
11.982929094215963,6,1116,NAmes,1116,1116,0,10000,2,_20,440,1962,1962
11.982929094215963,7,1472,Gilbert,802,384,0,10784,2,_80,402,1992,1991
12.628067055589549,8,2262,Timber,1482,1482,871,12244,3,_60,749,2003,2003
12.26857785088157,7,1552,CollgCr,1552,1552,24,10084,3,_20,782,2006,2005
12.116694834378958,6,1440,NWAmes,1440,1440,678,12546,2,_20,467,1981,1981
12.089538829274222,7,1641,OldTown,832,728,16,9600,2,_70,546,1990,1925
11.898187865760873,6,996,SawyerW,996,936,747,9069,2,_85,564,1992,1992
12.01309450854769,5,1363,NAmes,1363,1008,650,14559,1,_20,288,2000,1951
12.220961258023925,7,1274,CollgCr,1274,1274,925,8814,2,_20,508,2007,2005
12.103486056755072,7,1442,Gilbert,1442,1424,0,11851,2,_20,500,1990,1990
12.000891794590135,5,1573,BrkSide,1128,1078,0,6240,2,_50,360,1992,1930
11.571194373094205,6,987,BrDale,483,483,321,1869,1,_160,280,1970,1970
11.84939770159144,6,848,CollgCr,848,848,685,4435,2,_120,420,2003,2003
11.728036844587177,5,1144,NAmes,1144,1144,25,9204,1,_20,336,1963,1963
11.877568578558138,7,1690,OldTown,815,815,0,8850,1,_75,225,1950,1916
12.343466568968994,8,1314,Somerst,1314,1300,936,8640,2,_20,552,2009,2009
12.078239274020287,7,1253,Gilbert,1253,1237,0,7875,2,_20,402,1996,1995
12.154779351142624,5,2620,Sawyer,1361,1361,498,18890,2,_90,600,1977,1977
11.532728092266408,6,986,BrkSide,986,960,0,6180,1,_30,180,1950,1926
12.083905011555968,6,1357,Edwards,1357,1019,719,11512,1,_80,312,2006,1959
12.132156962580003,6,1489,NWAmes,1489,1489,0,9156,2,_20,462,1968,1968
12.567237494741756,8,2263,CollgCr,1055,1055,0,9240,2,_60,905,2002,2001
11.827736204810265,5,1008,NAmes,1008,1008,486,11425,1,_20,275,1954,1954
11.831379196088765,7,1709,Edwards,970,970,0,2522,2,_160,380,2004,2004
12.721885810807205,7,2519,Timber,1238,1210,965,26178,2,_60,628,1990,1989
11.9891596439666,7,1378,OldTown,689,689,141,9600,2,_70,360,2005,1928
11.77528972943772,7,1708,Edwards,976,976,0,3363,2,_160,380,2004,2004
11.7320609948869,5,1041,NAmes,1041,1041,991,9600,1,_20,270,1959,1959
12.031719258385396,4,1622,Mitchel,1622,1249,1159,32463,4,_190,1356,1975,1961
12.292250341771226,5,1437,Veenker,1437,1437,1157,10768,2,_20,528,2004,1976
12.577636201962656,8,2526,NoRidge,1203,1165,740,10120,3,_60,844,1994,1994
12.271392111650815,8,1338,StoneBr,1338,1338,616,4920,2,_120,582,2001,2001
12.523525876315125,7,2021,Gilbert,887,868,0,23257,2,_60,422,2006,2006
12.246734627249063,6,1218,Somerst,1218,1218,27,7862,2,_20,676,2009,2009
11.424094251263613,6,1218,BrDale,672,672,0,1680,0,_160,0,1971,1971
12.2783933071098,6,1602,NWAmes,1602,1602,1246,16635,2,_20,529,2000,1977
12.122691036591124,6,1651,Timber,1651,1606,1398,12416,2,_20,616,1986,1986
11.385092093460344,5,1015,BrkSide,1015,768,489,6120,1,_30,450,1950,1925
11.804848531679264,6,2291,OldTown,1260,1214,1046,7200,2,_190,506,1998,1910
11.908340237224891,5,1002,NAmes,1002,1002,828,8750,2,_20,902,1970,1970
11.84939770159144,6,1482,SWISU,810,672,156,12155,1,_70,400,1950,1925
11.99535161421452,6,1204,Mitchel,1204,1204,866,4500,2,_120,412,1998,1998
11.691071650353702,5,1302,BrDale,630,630,231,1680,1,_160,264,1972,1972
12.669806661762314,8,1694,NridgHt,1694,1694,0,12030,3,_20,818,2007,2007
11.385092093460344,4,1092,MeadowV,546,546,273,2217,1,_160,286,1970,1970
11.92437264475594,6,1728,Mitchel,1728,1728,936,12640,2,_90,574,1976,1976
11.608235644774552,5,816,IDOTRR,816,816,104,8472,2,_90,516,1963,1963
11.786001385032646,5,1144,Sawyer,1144,864,594,10000,1,_20,264,1983,1961
11.867097278690842,6,1003,Mitchel,1003,1003,819,7937,2,_80,588,1984,1984
11.982929094215963,6,1750,Mitchel,983,983,660,12508,1,_50,423,1985,1940
12.323855681186558,7,2287,ClearCr,1304,1304,603,15593,2,_50,667,1953,1953
12.230765258120543,6,1610,NWAmes,1610,1610,1200,10603,2,_20,480,2001,1977
11.870599909242044,6,923,SawyerW,923,923,543,8012,1,_120,264,1980,1980
11.688558033613386,6,1082,NAmes,1082,1082,336,11664,1,_20,240,1950,1948
12.007621706806336,7,1646,Crawfor,918,918,364,7128,1,_75,240,1950,1941
11.856515169360303,5,1150,NAmes,1150,1150,179,7945,1,_20,300,1959,1959
12.66539442642905,8,2132,SawyerW,1496,1496,1441,12327,2,_50,612,2009,1983
12.429216196844385,6,2654,NWAmes,1512,1054,619,11029,2,_60,619,1984,1968
11.925035115797062,7,1200,Somerst,600,600,0,3182,2,_160,480,2005,2004
11.856515169360303,7,1080,SawyerW,1080,1080,680,7500,0,_20,0,2005,2004
11.79810440720389,5,1268,NAmes,1036,832,375,12144,1,_40,288,1950,1949
12.521977676925694,7,2097,CollgCr,1108,1108,975,9750,2,_60,583,1998,1998
11.794337924408412,5,1148,NAmes,1148,1148,1148,7931,1,_20,672,1959,1959
11.812289042195848,5,858,Sawyer,858,858,685,7252,2,_85,576,1982,1982
12.165250651009918,7,1459,CollgCr,1459,1459,0,8749,2,_20,527,2002,2002
12.122691036591124,7,1479,NAmes,725,725,626,7472,2,_60,484,2004,1972
12.652359748158592,8,1800,Timber,1800,1800,1274,14331,3,_20,765,2002,2002
11.686878772093667,6,904,BrkSide,904,884,0,6000,1,_45,180,2004,1926
11.856515169360303,5,1092,NAmes,1092,1092,895,14850,1,_20,299,1957,1957
12.08069081199846,6,1314,CollgCr,1314,1314,24,9317,2,_20,440,2006,2006
11.326595886778737,5,835,Edwards,835,458,108,10625,1,_30,366,1950,1920
11.745425111208464,3,1163,OldTown,1163,1162,256,5820,1,_20,220,2005,1955
11.891361900690471,7,1392,Somerst,703,689,0,3604,2,_160,540,2007,2007
11.617285480294472,4,948,Edwards,948,864,492,10215,1,_20,248,1954,1954
12.456831363877356,8,1844,SawyerW,1844,1844,976,10994,2,_20,620,2006,2005
11.635143097694478,5,1048,BrkSide,1048,993,0,6380,1,_45,280,1950,1922
11.99535161421452,7,1320,Gilbert,660,660,0,7750,2,_60,400,2003,2003
12.2783933071098,8,1456,Blmngtn,1456,1273,0,3196,2,_120,400,2003,2003
12.323411137947408,7,1768,CollgCr,884,884,550,8158,2,_60,543,2003,2003
12.089538829274222,8,1414,Gilbert,707,707,0,9056,2,_60,403,2004,2004
11.976030352524807,6,1386,Sawyer,672,672,438,11616,2,_60,440,1978,1978
11.84939770159144,5,1558,NAmes,1048,913,580,10930,1,_50,288,1950,1945
12.178187442040638,7,1232,CollgCr,1232,1232,724,7314,2,_20,632,2007,2007
12.33270529646354,8,1665,NWAmes,810,810,643,8400,2,_60,528,2001,2001
11.751942365440728,5,1252,BrkSide,936,504,0,7438,2,_50,576,1991,1908
12.103486056755072,6,1824,BrkSide,1060,764,0,13515,2,_70,520,1950,1919
11.73526869611367,5,780,CollgCr,780,780,632,7200,1,_20,352,1972,1972
11.963567869487337,6,1412,Gilbert,616,616,0,8499,2,_60,432,2007,2006
11.867097278690842,6,1141,SawyerW,1141,1141,0,13072,2,_20,484,2005,2005
11.585246126549857,5,2372,OldTown,1378,994,0,6600,1,_70,432,1965,1892
11.719126295554126,5,924,NAmes,672,672,0,8064,2,_50,576,2006,1949
12.106252310247962,6,1586,NWAmes,1586,1362,0,17043,2,_20,435,1998,1979
12.336552511980964,7,1761,Somerst,874,874,0,10207,2,_60,578,2007,2007
11.362102575235644,4,605,Edwards,605,528,348,9098,0,_30,0,2002,1920
12.061046873479915,6,1167,Gilbert,1167,1158,560,9248,2,_20,400,1992,1992
12.111761966058932,7,1428,Somerst,1428,1428,0,11639,2,_20,480,2008,2007
11.82700601127654,6,1855,Edwards,1216,994,444,9525,1,_50,325,1972,1954
12.230277334226992,7,1498,CollgCr,1498,1498,0,8990,2,_20,675,2006,2006
11.771436160121729,4,845,Mitchel,845,845,565,7599,2,_20,360,2006,1982
12.034691028774551,7,1474,Gilbert,804,384,0,8530,2,_80,400,1996,1995
12.193493863323312,6,1381,NWAmes,1381,1161,982,9360,2,_20,676,2006,1972
11.76756768334381,5,894,Sawyer,894,894,492,8724,2,_20,450,1968,1968
11.27720313144916,5,1440,OldTown,889,540,0,5000,1,_50,352,1950,1900
11.84939770159144,6,1796,NAmes,983,780,400,7056,2,_60,483,1963,1963
12.100712129872347,7,1430,Gilbert,774,384,250,7750,2,_80,400,2000,2000
11.719939634354557,5,1319,NAmes,1319,608,428,10634,1,_20,270,1953,1953
11.76756768334381,6,913,Sawyer,913,814,187,8400,1,_85,240,1966,1966
12.225875272826354,6,1756,Timber,888,872,742,9303,2,_60,422,1997,1996
12.542544882151386,8,1924,NoRidge,1086,1086,956,12011,2,_60,592,1998,1998
12.30591798049989,7,1494,CollgCr,1494,1494,922,12803,2,_20,530,2002,2002
11.813030057420567,5,1134,NAmes,1134,1010,588,7000,1,_20,254,2002,1960
11.56171562913966,5,875,BrkSide,875,715,209,6120,1,_30,180,1993,1931
11.77528972943772,5,894,Sawyer,894,894,702,9764,2,_20,450,2003,1967
12.096257779522968,6,1575,SawyerW,1575,1575,430,8012,2,_120,529,1992,1992
11.84510277730856,5,1056,NAmes,1056,1056,480,9250,1,_20,260,2005,1954
12.066810578196666,6,1481,Gilbert,702,702,0,8125,2,_60,343,1995,1994
11.944707881395766,5,1154,NAmes,1154,1154,740,11000,2,_20,480,1966,1966
11.884489021402713,7,1477,SWISU,877,861,0,6292,1,_50,216,1950,1928
11.635143097694478,6,1487,Edwards,798,735,94,8741,1,_50,220,1950,1945
11.682668239557325,4,1029,Sawyer,1029,1029,903,7943,1,_20,261,1961,1961
11.84939770159144,6,1595,SWISU,1192,940,388,8400,1,_50,240,2000,1940
11.699405031912846,5,778,IDOTRR,778,740,403,6900,1,_30,924,1955,1940
11.931635799828411,6,1616,OldTown,1149,1149,370,5400,1,_40,216,2004,1926
12.100156419938624,5,1265,NAmes,1265,1219,633,9350,2,_80,502,1999,1965
11.532728092266408,5,1522,SWISU,1008,1008,0,6000,0,_50,0,1950,1926
12.384218830913648,7,1767,StoneBr,1064,1064,495,5306,2,_160,504,1987,1987
12.841129801965447,9,1922,StoneBr,1922,1922,1249,14157,3,_20,676,2006,2005
11.881034786534624,5,1526,Edwards,1526,1216,383,8562,1,_20,364,2002,1957
11.824079893607152,6,848,CollgCr,848,848,686,4435,2,_120,420,2003,2003
11.669929213779891,5,833,OldTown,833,833,415,5400,1,_20,326,2000,1954
11.856515169360303,4,1100,NAmes,1100,1100,419,12493,1,_20,312,1960,1960
12.441144767709655,7,1971,Somerst,1113,1113,341,9675,2,_60,689,2005,2005
11.923378114589433,5,1327,NAmes,1327,1063,405,7388,2,_20,624,2002,1959
11.982929094215963,5,1687,Timber,1687,747,353,57200,2,_20,572,1950,1948
11.66907414746016,7,1111,OldTown,572,572,0,5700,1,_50,288,1950,1926
11.944707881395766,6,1556,NWAmes,829,727,298,11700,2,_60,441,1968,1968
11.870599909242044,5,1473,ClearCr,1473,1437,1324,25095,1,_20,452,2003,1968
11.84939770159144,5,1601,Sawyer,1021,533,0,13825,1,_80,300,1987,1958
11.877568578558138,5,2020,SawyerW,2020,0,0,8400,2,_90,630,1977,1977
11.736069016284436,5,1728,Sawyer,1728,1728,1332,9100,2,_90,504,1963,1963
11.883799128308771,5,1086,NAmes,1086,1086,320,10200,2,_20,490,2003,1954
11.951180395901384,7,1135,SWISU,575,560,350,7200,2,_70,576,2007,1936
12.229545001715316,6,1786,CollgCr,905,824,648,9337,2,_60,684,1997,1997
13.1260306447518,9,2234,StoneBr,2234,2216,1904,17423,3,_20,1166,2009,2008
12.556729517143344,7,2046,NridgHt,1006,998,866,10625,3,_60,871,2004,2003
12.524526376648708,7,1644,SawyerW,1644,1518,1518,12800,2,_80,569,1989,1989
12.535376392672774,8,2524,NWAmes,2524,2524,1104,9600,2,_20,542,1981,1981
11.84939770159144,4,1121,Edwards,1121,1121,0,8546,2,_20,440,2004,2003
12.323855681186558,5,2008,Edwards,1112,896,603,7800,1,_20,230,2002,1948
11.695247021764184,6,1158,BrkSide,950,862,0,6000,1,_50,208,1950,1929
12.287652632522596,6,1494,CollgCr,1494,1479,1200,9236,2,_20,576,1997,1997
12.464583340681674,7,1530,Gilbert,1530,1530,1300,14572,3,_20,630,2004,2004
11.951180395901384,6,1114,SawyerW,1114,1114,814,13695,2,_20,576,2004,2003
12.337100907936575,8,1707,Timber,1707,1686,0,16669,2,_20,511,1981,1981
11.477298287327075,5,789,Crawfor,789,768,0,10594,1,_45,200,1950,1926
11.396391648714276,5,616,BrkSide,616,616,616,6000,1,_30,205,1950,1921
12.188417710291452,7,1714,NWAmes,980,980,394,10421,2,_60,496,1988,1988
12.46651198158808,6,2320,Crawfor,1436,1028,774,7259,1,_70,180,2002,1945
11.594505451962652,4,960,OldTown,960,960,250,6000,1,_30,308,1950,1920
12.269047444691562,7,1775,SawyerW,1006,740,513,9317,2,_60,425,1993,1993
11.83101549359339,6,1608,SWISU,1160,976,264,6171,1,_50,216,1990,1925
12.509874099861838,7,2127,NoRidge,1223,1223,1000,10944,2,_60,525,1994,1994
11.91371298352728,6,848,CollgCr,848,848,697,4426,2,_120,420,2004,2004
12.345834587905332,7,1840,CollgCr,944,944,666,12420,2,_60,622,2001,2001
11.944707881395766,5,1060,Sawyer,1060,1060,188,8246,1,_20,270,2001,1968
11.580584113444043,4,1056,SawyerW,1056,1056,1056,8900,1,_20,384,1966,1966
11.820410164718188,5,1792,NAmes,896,896,0,9000,0,_90,0,1974,1974
11.744037185933616,5,1134,Edwards,756,756,312,8160,1,_50,240,1950,1940
12.491251587763836,8,1939,Somerst,1095,1095,0,10728,3,_60,1053,2006,2006
11.870599909242044,6,1846,NAmes,1168,1040,196,10496,1,_50,315,1950,1949
12.206072645530174,7,2090,NWAmes,1107,1107,859,10382,2,_60,484,1973,1973
11.917723684090689,5,1466,Edwards,1466,1466,176,17755,2,_20,528,1959,1959
12.037653993905211,6,2447,SWISU,1699,804,0,9638,1,_50,336,1990,1919
12.352335152508426,7,1792,CollgCr,963,963,361,12435,2,_60,564,2001,2001
12.237086699059343,7,1344,Mitchel,1344,1344,1309,7060,4,_90,784,1998,1997
12.20856952572876,6,1682,CollgCr,804,804,505,8750,2,_60,523,1998,1998
11.979799201207037,6,1194,NAmes,1194,655,655,8910,2,_20,539,1959,1959
11.49272275765271,4,1529,Edwards,1088,0,0,8405,1,_50,240,1950,1945
11.790557201568507,5,1268,NAmes,1268,1268,540,7800,1,_20,244,1954,1954
11.603679828238691,5,1040,NAmes,1040,0,0,7200,2,_20,625,1950,1950
12.254862809699606,6,1635,BrkSide,915,1065,300,8737,2,_50,440,1950,1923
11.27720313144916,3,774,Edwards,774,544,544,4270,0,_30,0,2006,1931
11.77452020265869,5,864,NAmes,864,864,521,9100,2,_20,624,1958,1958
11.630708500626612,5,882,CollgCr,882,882,138,7700,2,_20,461,1972,1972
12.24288661865289,7,1314,NridgHt,1314,1314,904,5063,2,_120,626,2008,2007
11.969717200243734,6,1442,NAmes,1442,1442,608,9750,1,_20,301,1958,1958
12.089538829274222,6,1868,NWAmes,1140,585,0,12090,2,_80,477,2003,1984
12.345834587905332,7,2291,Gilbert,1005,975,0,8738,2,_60,429,1999,1999
11.755871643580615,5,1355,Edwards,808,644,351,10106,0,_190,0,1999,1940
11.84510277730856,7,1108,IDOTRR,1108,637,0,7449,1,_45,280,1950,1930
11.635143097694478,4,672,Edwards,672,672,344,9340,1,_30,234,1950,1941
12.230765258120543,7,2110,SawyerW,1222,948,695,8880,2,_60,463,2002,1994
11.842229212112828,5,1652,OldTown,966,686,686,10800,1,_50,416,1950,1915
12.31716669303576,7,1786,CollgCr,920,920,486,11250,2,_60,608,2002,2001
12.0435537160324,7,1920,NWAmes,1222,570,0,10192,2,_80,487,1992,1968
11.418614785498988,6,790,SWISU,790,768,384,6292,1,_30,160,1950,1930
11.626254150277232,5,1416,Sawyer,1416,816,0,25339,2,_30,576,2007,1918
12.109010932687042,6,1262,Veenker,1262,1262,978,9600,2,_20,460,1976,1976
11.461632170582678,5,1111,Edwards,616,616,236,9084,1,_50,200,1950,1941
11.302204433654577,5,1184,Edwards,658,658,0,8410,0,_50,0,1996,1910
11.542484267211773,4,1208,IDOTRR,848,780,152,6240,2,_30,539,1950,1925
11.608235644774552,5,1284,OldTown,720,720,312,3500,1,_50,240,1950,1947
12.449018824140564,8,1989,CollgCr,1091,1065,932,11367,2,_60,586,2002,2002
11.512925464970229,5,892,NAmes,892,892,432,7150,1,_20,288,1967,1967
11.925035115797062,6,1054,NAmes,1054,1054,602,9750,2,_20,460,1969,1969
12.122147410592412,7,1452,Somerst,713,691,450,3735,2,_160,506,1999,1999
11.648365035864051,6,1368,OldTown,684,684,0,3600,1,_70,216,1993,1910
11.92834090393156,6,958,NAmes,958,958,498,12772,1,_20,301,1998,1960
11.35510137977666,6,987,BrDale,483,483,387,1680,1,_160,264,1971,1971
11.728036844587177,5,1040,CollgCr,1040,1040,616,8430,0,_20,0,1978,1978
12.458774999085929,6,1839,Crawfor,1839,1477,1186,14442,2,_20,416,2004,1957
11.37366339763672,4,1774,OldTown,1095,1095,0,9600,3,_70,779,1950,1900
11.736069016284436,5,825,OldTown,825,825,180,8235,2,_20,720,1995,1955
12.206777397134411,7,1316,CollgCr,1316,1316,0,11175,2,_20,440,2007,2007
12.049418835484795,6,1118,Mitchel,1118,1096,522,9880,1,_80,358,1977,1977
11.967180737247824,6,1478,NAmes,1478,1478,1270,17600,2,_20,498,1960,1960
11.76756768334381,6,2380,NAmes,1465,1021,187,18450,2,_60,596,1979,1965
11.79810440720389,6,1578,NAmes,958,806,403,9490,1,_50,240,1950,1941
11.608235644774552,6,1392,NAmes,1392,1392,0,13560,2,_20,576,1968,1968
11.238488619268468,6,784,SawyerW,784,784,0,9000,2,_45,360,1950,1928
11.938193200374572,5,1297,NAmes,1297,1297,1213,8532,2,_20,498,1990,1954
12.24288661865289,6,1728,Somerst,864,864,503,8791,2,_60,673,2003,2003
11.83500896413934,5,1904,NAmes,1136,1208,180,7200,1,_50,240,1982,1950
12.345834587905332,8,1795,CollgCr,1795,1777,0,9742,2,_20,534,2002,2002
11.8490404949436,5,1144,NAmes,1144,1144,572,7875,2,_20,456,1961,1961
12.013700752882718,6,1502,Crawfor,900,602,0,10592,1,_70,180,1996,1923
11.635143097694478,4,1452,OldTown,736,736,0,4456,0,_190,0,2008,1920
11.512925464970229,5,1301,BrkSide,1301,1145,405,6911,2,_30,440,1950,1924
12.063932878369052,6,1476,CollgCr,738,738,193,8633,2,_60,540,2005,2005
12.596400426884427,8,1630,CollgCr,1630,1622,0,10226,3,_20,860,2008,2008
11.914047823644257,5,1228,Sawyer,1228,1228,0,8544,1,_20,271,2006,1966
12.058152515453552,7,1258,Blmngtn,1258,1258,0,3922,3,_120,648,2007,2006
12.259613412458204,6,2060,ClearCr,1164,1151,831,10029,2,_60,521,1989,1988
11.48246625748552,4,864,NAmes,864,864,524,10500,2,_20,576,1971,1971
11.964001084330445,7,1762,OldTown,998,596,0,7200,2,_70,576,1950,1920
11.424094251263613,5,1456,Edwards,1002,810,0,7585,1,_50,280,1950,1948
12.289954129510877,5,1647,Crawfor,1647,1430,1283,12984,2,_20,621,1977,1977
12.111212364506214,6,1429,NAmes,1429,1144,594,14585,2,_20,572,1987,1960
12.206072645530174,6,2267,Gilbert,1010,1010,0,8068,2,_60,390,2002,2002
12.445089546000672,8,1324,NridgHt,1324,1324,863,6240,2,_120,550,2006,2006
12.072541252905651,5,1768,SWISU,981,731,569,7200,1,_50,240,1950,1937
10.47194980911048,2,480,IDOTRR,480,480,50,9000,1,_20,308,1950,1949
11.856515169360303,5,1800,NAmes,1800,1800,0,8000,0,_90,0,1961,1961
12.3870850123755,7,2149,Mitchel,1518,1434,1351,12822,2,_50,670,2003,2003
11.385092093460344,4,858,NAmes,858,858,614,8125,0,_20,0,1971,1971
12.70076888736628,7,2260,ClearCr,1306,1306,1201,14000,2,_60,533,1997,1996
12.759957758756611,8,2392,NoRidge,1407,1396,1074,9452,3,_60,870,1998,1997
12.049418835484795,6,1564,SawyerW,888,650,0,8400,2,_60,476,1981,1980
11.779128505744886,5,1200,Edwards,768,768,352,11767,1,_50,240,1995,1946
11.603679828238691,5,894,NAmes,894,894,0,6600,1,_20,308,1962,1962
12.793859310432293,9,1944,NridgHt,1944,1896,1274,12378,3,_20,708,2004,2003
12.959538518762065,8,2828,CollgCr,1466,1466,1150,9965,3,_60,1052,2007,2006
12.178187442040638,7,1744,SawyerW,1014,996,402,9453,2,_60,457,2003,1993
12.103486056755072,6,1425,NAmes,1425,1425,490,10175,2,_20,576,1964,1964
11.231887935237117,4,630,MeadowV,630,630,150,1491,0,_180,0,1972,1972
11.418614785498988,4,988,MeadowV,526,462,462,1596,1,_180,297,1973,1973
12.388394202324127,7,1670,Gilbert,1670,1670,0,14859,3,_20,690,2006,2006
12.373703486914124,8,1616,StoneBr,1616,1595,1180,5389,2,_120,608,1996,1995
12.133501952695338,6,1212,Edwards,1212,1212,36,10420,2,_20,460,2009,2009
12.249610947544657,6,1493,CollgCr,1493,1478,994,13125,2,_20,508,1998,1997
11.418614785498988,3,1077,IDOTRR,1077,1007,0,9786,1,_30,210,1950,1922
11.813030057420567,5,2080,NAmes,1040,1040,650,11606,2,_60,504,1969,1969
12.601487417784837,8,1718,CollgCr,1718,1705,1288,10637,3,_20,826,2008,2007
11.652687407345388,6,1224,OldTown,818,818,468,3950,1,_50,210,2004,1926
11.993807212363148,6,1392,CollgCr,689,689,378,10900,1,_60,299,1977,1977
10.578979797857352,1,334,BrkSide,334,0,0,5000,0,_20,0,1950,1946
12.097930486910473,5,2192,SWISU,1052,720,378,8400,1,_75,240,1997,1939
11.694413341015606,5,965,SawyerW,965,828,641,7800,1,_20,300,1965,1965
11.456355113481834,6,987,BrDale,483,483,0,1680,1,_160,288,1972,1972
12.424806488355683,8,1646,Timber,1646,1638,0,10656,3,_20,870,2007,2006
11.42190606658306,5,886,OldTown,886,190,0,5784,1,_30,273,1996,1938
11.917723684090689,5,894,CollgCr,894,894,894,9800,2,_20,552,1972,1972
12.791356180214176,8,3194,Crawfor,1940,965,428,12168,2,_70,380,1998,1934
11.77528972943772,6,838,BrkSide,838,816,210,10267,1,_30,275,2000,1918
12.477167914377556,7,2329,SawyerW,1532,1475,1085,11839,2,_60,514,1990,1990
12.075394321888057,6,1422,NWAmes,1422,1422,588,12090,2,_20,576,1981,1981
12.14950229404178,7,1456,CollgCr,728,728,648,8199,2,_60,410,2005,2005
11.49272275765271,5,1344,OldTown,624,624,0,4571,3,_70,513,1950,1916
11.608235644774552,5,1230,OldTown,682,440,0,10440,2,_50,440,1981,1910
12.0435537160324,8,1088,StoneBr,1088,1074,0,3696,2,_120,461,1986,1986
12.053795210084596,7,1405,NridgHt,1405,1405,0,3136,2,_120,478,2003,2003
12.411052226216713,8,1288,Veenker,1288,1260,786,14963,2,_120,500,1996,1996
12.14286656962638,7,1301,Somerst,1301,1293,0,7200,2,_20,572,2006,2006
11.946654038351252,5,2274,NAmes,1105,1105,443,11600,2,_90,480,1960,1960
11.870599909242044,5,1214,NAmes,1214,1214,695,10355,1,_20,318,1967,1967
11.589886506106357,5,948,Sawyer,948,948,0,8978,1,_20,300,1968,1968
11.626254150277232,4,1346,Edwards,796,560,0,11767,1,_50,384,2000,1910
11.728036844587177,6,1229,Blueste,561,561,285,1300,2,_160,462,1980,1980
12.358793732547838,7,2084,SawyerW,956,956,656,10142,2,_60,618,2004,2004
12.834681304952548,7,2036,Timber,2036,2136,1236,215245,2,_20,513,1965,1965
11.755871643580615,6,1689,Edwards,1689,1436,0,9855,2,_20,480,1956,1956
12.478006361013817,7,2156,NWAmes,2156,1568,297,20781,2,_20,508,2003,1968
11.925035115797062,7,1200,Somerst,520,600,0,3180,2,_160,480,2005,2005
12.688498794774466,8,1719,Veenker,1719,1719,1619,10846,2,_120,473,1993,1993
12.26434155365415,7,1661,CollgCr,827,799,385,10667,2,_60,550,1996,1996
11.812289042195848,6,1176,BrkSide,786,698,0,6000,2,_50,624,2000,1937
11.7320609948869,5,816,Mitchel,816,816,546,8314,1,_20,264,1982,1982
11.495779306135258,5,1048,NAmes,1048,0,0,7200,2,_20,420,1950,1950
11.918390573078392,4,1620,Sawyer,1620,1281,1116,9991,2,_20,490,1993,1976
12.136186518066006,6,1792,Gilbert,962,936,0,10261,2,_60,451,2000,2000
11.13312810361064,4,1128,IDOTRR,698,698,0,7500,2,_50,528,1950,1920
12.130810161029627,7,1414,CollgCr,1414,1414,24,8773,2,_20,494,2004,2004
11.831379196088765,5,1513,BrkSide,939,939,0,6120,1,_70,180,2004,1920
11.362102575235644,4,630,MeadowV,630,630,515,1526,1,_180,286,2002,1970
12.34125891808524,5,1786,Timber,1619,1499,1249,164660,2,_190,529,1965,1965
12.387977448827789,8,1801,Gilbert,901,893,0,10463,3,_60,800,2005,2005
11.917723684090689,5,985,CollgCr,985,985,595,8385,1,_80,328,1977,1977
12.173032791451972,6,1679,SawyerW,1679,1408,1138,8125,2,_20,575,1998,1994
